1976 11 07    464.928    500.144   1001.402   1034.356     10.151
1976 11 08    469.067    529.701   1034.749   1070.636     10.416
1976 11 09    446.349    503.263    977.685   1001.344      7.496
1976 11 10    438.659    508.323    980.149   1007.237      8.556
1976 11 11    444.734    512.129    989.071   1016.099      8.381
1976 11 12    445.982    495.652    969.531    990.152      7.522
1976 11 13    454.483    518.701   1000.961   1022.760      7.559
1976 11 14    485.110    539.306   1051.829   1072.797      7.458
1976 11 15    511.609    535.666   1074.433   1095.861      7.315
1976 11 16    508.701    530.109   1065.406   1086.241      7.188
1976 11 17    495.078    508.903   1029.907   1048.881      7.024
1976 11 18    482.355    482.858    990.524   1008.850      6.854
1976 11 19    471.461    458.269    954.445    972.203      6.695
1976 11 20    463.342    436.565    924.064    941.352      6.541
1976 11 21    457.027    397.270    877.942    894.798      6.393
1976 11 22    451.102    371.978    846.205    862.675      6.250
1976 11 23    444.623    378.609    846.686    863.424      6.372
1976 11 24    437.791    377.992    840.239    857.390      6.684
1976 11 25    432.123    376.635    835.885    853.899      7.321
1976 11 26    426.734    373.317    829.341    847.600      7.697
1976 11 27    424.051    369.792    823.403    840.520      8.063
1976 11 28    421.494    345.589    800.067    816.727      9.828
1976 11 29    417.430    331.236    786.039    803.085     12.436
1976 11 30    427.886    365.553    863.307    906.593     20.032
1976 12 01    472.215    457.326   1062.617   1136.032     32.553
1976 12 02    522.165    571.328   1238.104   1317.703     36.163
1976 12 03    531.023    639.681   1305.058   1378.365     33.730
1976 12 04    499.307    657.164   1262.152   1316.806     26.558
1976 12 05    471.685    631.647   1185.944   1228.062     21.342
1976 12 06    455.764    589.504   1116.342   1154.457     18.924
1976 12 07    473.165    581.041   1139.631   1176.520     22.126
1976 12 08    491.598    583.372   1204.382   1242.939     32.818
1976 12 09    505.419    608.101   1253.319   1298.278     37.117
1976 12 10    548.291    741.069   1428.925   1495.343     37.053
1976 12 11    546.282    787.911   1454.226   1522.214     31.291
1976 12 12    503.164    730.756   1323.250   1371.584     23.663
1976 12 13    472.801    670.408   1207.479   1241.779     17.281
1976 12 14    454.181    613.161   1115.196   1141.834     12.749
1976 12 15    444.357    557.437   1042.482   1066.717     10.544
1976 12 16    436.100    509.800    984.281   1007.694     10.019
1976 12 17    430.784    473.502    943.879    967.350     10.225
1976 12 18    426.141    446.808    918.124    945.138     11.848
1976 12 19    421.434    408.271    888.868    923.201     16.862
1976 12 20    417.312    385.748    871.457    909.191     20.504
1976 12 21    415.379    396.992    881.951    920.826     20.658
1976 12 22    415.868    402.833    888.440    925.695     20.350
1976 12 23    410.858    397.613    871.102    902.549     17.869
1976 12 24    399.416    388.201    838.524    865.012     14.005
1976 12 25    388.811    377.592    809.223    833.430     11.455
1976 12 26    380.496    346.375    765.722    788.852     10.464
1976 12 27    372.547    326.882    736.750    759.160     10.146
1976 12 28    364.508    334.877    735.761    757.524      9.886
1976 12 29    356.910    334.862    727.268    748.417      9.642
1976 12 30    349.586    331.340    715.559    736.090      9.404
1976 12 31    346.370    332.948    717.769    738.636     10.146
1977 01 01    352.630    369.264    783.121    818.507     15.733
1977 01 02    355.690    388.074    811.874    854.740     17.938
1977 01 03    337.715    374.103    764.721    796.690     14.334
1977 01 04    328.007    387.369    758.282    783.520     11.540
1977 01 05    325.347    394.078    758.989    781.424     10.422
1977 01 06    320.654    391.476    750.831    772.461     10.332
1977 01 07    315.802    382.049    735.001    756.111      9.902
1977 01 08    310.572    365.441    711.905    732.500      9.505
1977 01 09    305.848    328.797    670.597    690.855      9.510
1977 01 10    299.918    305.161    640.242    660.043      9.314
1977 01 11    300.334    323.108    660.041    683.015      9.467
1977 01 12    296.172    328.122    659.599    682.285      9.202
1977 01 13    287.122    320.186    641.806    661.540      9.012
1977 01 14    293.713    339.274    674.449    698.109     10.374
1977 01 15    300.990    358.361    706.234    732.209     11.296
1977 01 16    290.924    324.971    657.695    679.371     10.210
1977 01 17    279.161    303.767    620.037    639.927      9.383
1977 01 18    270.839    314.836    619.777    638.812      8.789
1977 01 19    274.740    329.318    642.569    663.624      9.733
1977 01 20    285.289    345.984    677.695    702.112     11.583
1977 01 21    295.469    355.867    701.603    729.305     12.728
1977 01 22    305.166    372.346    745.576    785.318     16.613
1977 01 23    322.750    395.883    812.944    867.901     22.455
1977 01 24    334.087    422.242    855.164    915.912     23.838
1977 01 25    334.595    455.714    901.236    959.036     28.153
1977 01 26    393.218    552.064   1154.135   1219.317     56.418
1977 01 27    447.126    635.013   1331.659   1410.579     69.622
1977 01 28    448.005    658.129   1283.622   1360.259     48.472
1977 01 29    450.344    711.340   1308.609   1384.888     37.817
1977 01 30    449.598    715.050   1292.419   1363.147     32.797
1977 01 31    415.277    663.733   1180.638   1234.020     26.415
1977 02 01    387.324    615.114   1079.766   1119.304     20.128
1977 02 02    369.597    561.367    990.429   1021.345     15.473
1977 02 03    360.301    512.465    921.222    948.290     12.409
1977 02 04    382.039    522.420    967.318   1009.111     16.332
1977 02 05    463.129    721.406   1306.296   1389.536     38.198
1977 02 06    658.171   1156.106   2028.654   2173.141     75.215
1977 02 07    751.576   1173.693   2139.887   2261.718     74.860
1977 02 08    751.083   1156.484   2146.896   2269.432     88.605
1977 02 09    759.295   1238.127   2203.951   2330.352     71.388
1977 02 10    811.993   1324.655   2331.336   2448.532     65.095
1977 02 11    796.024   1270.967   2242.453   2333.809     54.706
1977 02 12    704.195   1168.268   2003.818   2070.647     39.863
1977 02 13    651.788   1089.440   1845.208   1895.985     32.786
1977 02 14    613.435   1008.750   1701.957   1742.161     25.853
1977 02 15    588.841    944.387   1597.070   1632.929     20.223
1977 02 16    575.479    899.281   1537.890   1574.932     19.115
1977 02 17    577.922    884.579   1541.458   1588.697     23.753
